MetOneTime,MetOne03,MetOne05,MetOne07,MetOne1,MetOne2,MetOne5
04/16/2013 18:03:52,3984,1205,400,156,29,0
04/16/2013 18:04:02,3641,1104,402,188,42,0
04/16/2013 18:04:12,3895,1142,415,169,61,0
04/16/2013 18:04:22,3660,1157,425,197,48,2
04/16/2013 18:04:32,2702,818,334,152,23,0
04/16/2013 18:04:42,2774,786,275,127,33,0
04/16/2013 18:04:52,3787,1131,423,207,59,0
04/16/2013 18:05:02,3104,953,347,144,36,0
04/16/2013 18:05:12,2365,720,241,105,36,4
04/16/2013 18:05:22,2361,760,252,120,38,0
04/16/2013 18:05:32,2886,849,283,103,29,0
04/16/2013 18:05:42,2363,684,243,101,21,2
04/16/2013 18:05:52,2670,837,305,135,31,0
04/16/2013 18:06:02,2373,699,239,97,19,0
04/16/2013 18:06:12,1930,570,222,110,31,0
04/16/2013 18:06:22,1733,512,199,108,31,2
04/16/2013 18:06:32,2125,646,226,97,23,0
04/16/2013 18:06:42,2155,620,271,125,38,0
04/16/2013 18:06:52,1860,580,205,95,33,0
04/16/2013 18:07:02,1814,561,254,129,48,2
04/16/2013 18:07:12,1903,567,199,97,38,2
04/16/2013 18:07:22,1489,495,182,67,21,0
04/16/2013 18:07:32,1481,483,152,86,19,0
04/16/2013 18:07:42,1369,394,137,50,12,0
04/16/2013 18:07:52,1581,502,178,76,19,0
04/16/2013 18:08:02,1661,498,169,69,14,0
04/16/2013 18:08:12,1138,332,116,52,12,0
04/16/2013 18:08:22,1333,389,129,63,16,0
04/16/2013 18:08:32,1280,383,171,72,23,0
04/16/2013 18:08:42,1182,347,118,52,8,0
04/16/2013 18:08:52,1144,349,137,59,4,0
04/16/2013 18:09:02,1125,364,122,63,12,0
04/16/2013 18:09:12,974,292,122,44,4,0
04/16/2013 18:09:22,898,262,118,63,23,0
04/16/2013 18:09:32,1150,330,105,44,10,0
04/16/2013 18:09:42,790,260,80,29,14,0
04/16/2013 18:09:52,743,222,59,27,4,0
04/16/2013 18:10:02,945,326,114,57,8,0
04/16/2013 18:10:12,962,313,129,50,8,0
04/16/2013 18:10:22,784,224,78,27,4,0
04/16/2013 18:10:32,693,241,82,36,10,2
04/16/2013 18:10:42,627,194,74,33,14,0
04/16/2013 18:10:52,915,231,82,38,14,0
04/16/2013 18:11:02,957,298,114,61,10,0
04/16/2013 18:11:12,657,228,76,44,4,0
04/16/2013 18:11:22,629,173,59,25,8,0
04/16/2013 18:11:32,629,209,72,27,8,0
04/16/2013 18:11:42,631,216,89,46,2,0
04/16/2013 18:11:52,584,199,78,27,4,0
04/16/2013 18:12:02,661,194,61,27,12,0
04/16/2013 18:12:12,502,133,46,14,8,2
04/16/2013 18:12:22,591,173,69,31,6,0
04/16/2013 18:12:32,557,203,86,50,19,0
04/16/2013 18:12:42,508,125,55,27,4,0
04/16/2013 18:12:52,534,209,108,63,19,0
04/16/2013 18:13:02,538,188,86,42,21,0
04/16/2013 18:13:12,449,158,57,29,16,2
04/16/2013 18:13:22,485,175,63,29,12,0
04/16/2013 18:13:32,362,127,57,33,19,2
04/16/2013 18:13:42,529,190,69,33,8,0
04/16/2013 18:13:52,377,156,63,36,14,2
04/16/2013 18:14:02,409,118,63,33,16,2
04/16/2013 18:14:12,436,171,74,40,14,0
04/16/2013 18:14:22,290,80,16,6,4,0
04/16/2013 18:14:32,587,150,80,42,14,0
04/16/2013 18:14:42,296,84,19,14,8,0
04/16/2013 18:14:52,381,112,42,19,8,0
04/16/2013 18:15:02,277,80,27,6,0,0
04/16/2013 18:15:12,322,99,33,16,10,0
04/16/2013 18:15:22,320,129,50,33,12,0
04/16/2013 18:15:32,292,97,44,29,10,0
04/16/2013 18:15:42,353,116,42,21,4,0
04/16/2013 18:15:52,379,110,29,14,2,0
04/16/2013 18:16:02,368,103,29,19,2,0
04/16/2013 18:16:12,345,116,40,6,0,0
04/16/2013 18:16:22,411,127,46,27,10,0
04/16/2013 18:16:32,292,95,46,21,0,0
04/16/2013 18:16:42,264,95,42,23,6,2
04/16/2013 18:16:52,277,108,48,21,2,0
04/16/2013 18:17:02,277,118,44,23,0,0
04/16/2013 18:17:12,290,101,33,27,10,0
04/16/2013 18:17:22,317,89,21,8,6,0
04/16/2013 18:17:32,252,93,55,21,10,2
04/16/2013 18:17:42,290,105,33,10,4,0
04/16/2013 18:17:52,237,89,38,10,2,0
04/16/2013 18:18:02,288,80,25,10,2,0
04/16/2013 18:18:12,241,76,38,19,2,0
04/16/2013 18:18:22,228,69,36,23,6,0
04/16/2013 18:18:32,241,84,38,19,2,0
04/16/2013 18:18:42,307,93,31,12,4,0
04/16/2013 18:18:52,222,72,21,10,2,0
04/16/2013 18:19:02,269,84,40,12,2,0
04/16/2013 18:19:12,332,93,40,21,2,0
04/16/2013 18:19:22,309,93,31,14,2,0
04/16/2013 18:19:32,258,74,42,25,4,0
04/16/2013 18:19:42,267,89,40,16,0,0
04/16/2013 18:19:52,258,91,27,8,2,0
04/16/2013 18:20:02,233,55,16,8,0,0
04/16/2013 18:20:12,324,101,40,19,4,0
04/16/2013 18:20:22,237,76,31,12,2,0
04/16/2013 18:20:32,218,69,19,10,0,0
04/16/2013 18:20:42,190,72,29,19,6,0
04/16/2013 18:20:52,288,122,42,14,2,0
04/16/2013 18:21:02,220,93,42,23,2,0
04/16/2013 18:21:12,269,86,48,29,6,0
04/16/2013 18:21:22,262,91,44,25,4,0
04/16/2013 18:21:32,188,65,25,16,4,0
04/16/2013 18:21:42,260,97,27,14,0,0
04/16/2013 18:21:52,199,50,23,8,2,0
04/16/2013 18:22:02,247,93,55,21,10,0
04/16/2013 18:22:12,190,59,27,8,4,0
04/16/2013 18:22:22,235,84,27,14,0,0
04/16/2013 18:22:32,178,61,19,12,6,0
04/16/2013 18:22:42,211,72,27,10,0,0
04/16/2013 18:22:52,182,61,19,14,4,0
04/16/2013 18:23:02,203,69,27,14,0,0
04/16/2013 18:23:12,245,89,36,19,2,0
04/16/2013 18:23:22,194,57,29,14,4,0
04/16/2013 18:23:32,207,78,33,16,2,0
04/16/2013 18:23:42,171,50,16,8,4,0
04/16/2013 18:23:52,137,36,8,4,2,0
04/16/2013 18:24:02,203,63,21,10,4,0
04/16/2013 18:24:12,144,50,21,10,4,0
04/16/2013 18:24:22,186,72,33,12,4,0
04/16/2013 18:24:32,154,33,10,4,0,0
04/16/2013 18:24:42,197,48,19,8,4,0
04/16/2013 18:24:52,180,48,27,14,0,0
04/16/2013 18:25:02,197,74,33,16,2,0
04/16/2013 18:25:12,180,40,14,6,0,0
04/16/2013 18:25:22,169,65,36,21,2,0
04/16/2013 18:25:32,182,50,21,12,4,0
04/16/2013 18:25:42,173,65,33,19,10,0
04/16/2013 18:25:52,152,59,23,14,8,0
04/16/2013 18:26:02,224,103,59,38,19,0
04/16/2013 18:26:12,260,108,63,46,25,0
04/16/2013 18:26:22,205,86,50,40,31,4
04/16/2013 18:26:32,252,101,42,27,16,0
04/16/2013 18:26:42,231,86,59,42,16,4
04/16/2013 18:26:52,256,82,31,27,6,0
04/16/2013 18:27:02,275,99,55,31,14,0
04/16/2013 18:27:12,309,110,63,40,16,0
04/16/2013 18:27:22,307,120,55,48,23,0
04/16/2013 18:27:32,258,91,50,27,12,0
04/16/2013 18:27:42,334,99,29,19,6,0
04/16/2013 18:27:52,207,84,42,21,8,2
04/16/2013 18:28:02,237,67,33,16,6,0
04/16/2013 18:28:12,351,112,57,27,14,2
04/16/2013 18:28:22,271,105,46,21,10,0
04/16/2013 18:28:32,428,169,105,76,46,0
04/16/2013 18:28:42,290,110,52,31,21,2
04/16/2013 18:28:52,324,120,55,38,16,8
04/16/2013 18:29:02,324,133,82,48,31,0
04/16/2013 18:29:12,351,173,101,69,42,10
04/16/2013 18:29:22,317,95,27,23,10,2
04/16/2013 18:29:32,273,99,42,29,12,2
04/16/2013 18:29:42,254,63,27,14,6,0
04/16/2013 18:29:52,322,120,52,31,12,0
04/16/2013 18:30:02,364,186,108,89,57,6
04/16/2013 18:30:12,358,125,65,40,16,0
04/16/2013 18:30:22,417,154,80,55,31,2
04/16/2013 18:30:32,309,114,57,44,29,4
04/16/2013 18:30:42,392,150,74,46,25,2
04/16/2013 18:30:52,440,158,80,31,6,0
04/16/2013 18:31:02,610,158,82,44,14,0
04/16/2013 18:31:12,358,139,63,38,19,4
04/16/2013 18:31:22,243,74,36,14,6,2
04/16/2013 18:31:32,324,84,25,14,2,0
04/16/2013 18:31:42,563,144,72,38,14,0
04/16/2013 18:31:52,601,180,69,36,12,2
04/16/2013 18:32:02,657,141,67,31,10,2
04/16/2013 18:32:12,2433,339,91,25,12,0
04/16/2013 18:32:22,2606,453,122,55,19,2
04/16/2013 18:32:32,2833,555,222,112,31,0
04/16/2013 18:32:42,5364,1280,555,328,112,0
04/16/2013 18:32:52,9539,2632,1097,635,226,4
04/16/2013 18:33:02,8530,2295,943,574,239,2
04/16/2013 18:33:12,11133,3225,1472,839,353,0
04/16/2013 18:33:22,15526,5069,2403,1413,584,4
04/16/2013 18:33:32,16794,5887,2884,1710,640,0
04/16/2013 18:33:42,14670,5427,2729,1631,688,0
04/16/2013 18:33:52,15473,5391,2761,1642,718,0
04/16/2013 18:34:02,19517,6813,3412,2064,832,0
04/16/2013 18:34:12,21518,8034,4209,2517,1042,0
04/16/2013 18:34:22,32592,11058,5073,2988,1186,2
04/16/2013 18:34:32,45846,15583,7049,3937,1472,0
04/16/2013 18:34:42,44965,15384,6998,3933,1513,2
04/16/2013 18:34:52,60667,20428,8901,4853,1763,0
04/16/2013 18:35:02,63399,21153,8967,4880,1723,0
04/16/2013 18:35:12,86700,30074,12281,6341,2157,2
04/16/2013 18:35:22,110541,39153,16115,8193,2509,0
04/16/2013 18:35:32,120411,44674,18279,9274,2816,4
04/16/2013 18:35:42,132862,49941,20558,10353,3140,4
04/16/2013 18:35:52,148745,58039,24434,12190,3507,2
04/16/2013 18:36:02,154207,60474,25216,12254,3397,4
04/16/2013 18:36:12,194318,84275,36284,18116,5107,4
04/16/2013 18:36:22,209177,93255,40747,20229,5633,4
04/16/2013 18:36:32,211651,93959,40794,20672,5908,2
04/16/2013 18:36:42,224282,102837,45143,22550,6601,4
04/16/2013 18:36:52,227408,106003,46442,23675,6843,6
04/16/2013 18:37:02,236973,111848,49954,25517,7398,2
04/16/2013 18:37:12,233162,109680,49010,25159,7309,0
04/16/2013 18:37:22,229010,106041,47012,23777,6669,6
04/16/2013 18:37:32,248265,121210,54858,28626,8269,4
04/16/2013 18:37:42,212941,96021,42199,21259,6158,4
04/16/2013 18:37:52,220346,100442,44375,23198,6695,4
04/16/2013 18:38:02,234998,111696,49852,25648,7528,10
04/16/2013 18:38:12,201509,89815,39314,20182,5813,4
04/16/2013 18:38:22,210103,94607,41395,21206,6309,4
04/16/2013 18:38:32,191376,83372,36440,18508,5376,2
04/16/2013 18:38:42,193659,84900,36947,18779,5408,4
04/16/2013 18:38:52,180192,78341,34069,17277,5018,0
04/16/2013 18:39:02,174568,73142,31460,15755,4639,4
04/16/2013 18:39:12,182085,77626,33615,17349,5196,0
04/16/2013 18:39:22,167521,69028,29603,14594,4192,2
04/16/2013 18:39:32,151388,60351,25479,12775,3670,0
04/16/2013 18:39:42,145411,57564,24561,12205,3545,4
04/16/2013 18:39:52,160387,64554,27416,13727,3850,0
04/16/2013 18:40:02,165723,68210,29054,14339,4109,4
04/16/2013 18:40:12,151500,60631,25606,12765,3670,2
04/16/2013 18:40:22,146399,57602,24377,12139,3520,0
04/16/2013 18:40:32,132084,50138,20880,10128,3007,2
04/16/2013 18:40:42,116661,43456,17550,8666,2371,0
04/16/2013 18:40:52,119972,44922,18515,9107,2632,2
04/16/2013 18:41:02,123168,47279,19364,9696,2661,0
04/16/2013 18:41:12,135187,52247,21679,10531,3024,0
04/16/2013 18:41:22,115778,42888,17679,8566,2288,0
04/16/2013 18:41:32,109468,40401,16368,7994,2225,2
04/16/2013 18:41:42,96822,34433,14030,6843,1954,4
04/16/2013 18:41:52,99842,35777,14568,7210,1977,2
04/16/2013 18:42:02,103398,37233,15020,7261,2115,0
04/16/2013 18:42:12,98125,35082,14496,7066,2011,0
04/16/2013 18:42:22,86235,30409,12190,5980,1653,0
04/16/2013 18:42:32,75878,26119,10537,5234,1443,2
04/16/2013 18:42:42,91282,32596,13066,6273,1854,0
04/16/2013 18:42:52,78182,27147,10957,5438,1523,0
04/16/2013 18:43:02,69789,23474,9344,4444,1305,0
04/16/2013 18:43:12,64800,21501,8566,4289,1203,2
04/16/2013 18:43:22,63168,21240,8450,4215,1220,0
04/16/2013 18:43:32,68717,23196,9308,4520,1180,4
04/16/2013 18:43:42,64698,21490,8509,4128,1095,2
04/16/2013 18:43:52,59010,19667,7860,3793,1068,6
04/16/2013 18:44:02,49439,16103,6362,3100,851,12
04/16/2013 18:44:12,53809,17565,6788,3221,885,2
04/16/2013 18:44:22,47359,15482,6127,2962,828,6
04/16/2013 18:44:32,41086,13089,5241,2581,756,2
04/16/2013 18:44:42,49545,15965,6423,2984,788,2
04/16/2013 18:44:52,34732,11029,4342,2049,536,2
04/16/2013 18:45:02,33219,10609,4181,2068,580,4
04/16/2013 18:45:12,33289,10685,4154,1979,561,0
04/16/2013 18:45:22,28851,8823,3486,1644,434,0
04/16/2013 18:45:32,28052,8691,3410,1665,453,2
04/16/2013 18:45:42,26988,8405,3384,1606,419,0
04/16/2013 18:45:52,26191,8053,3160,1545,451,0
04/16/2013 18:46:02,28234,8920,3463,1678,498,0
04/16/2013 18:46:12,21719,6688,2541,1182,326,0
04/16/2013 18:46:22,19237,6002,2318,1102,343,0
04/16/2013 18:46:32,19424,6095,2274,1104,347,2
04/16/2013 18:46:42,21691,6620,2517,1235,358,2
04/16/2013 18:46:52,15891,4808,1841,894,250,0
04/16/2013 18:47:02,18190,5671,2144,924,258,0
04/16/2013 18:47:12,20354,6186,2447,1129,307,0
04/16/2013 18:47:22,14926,4647,1773,873,247,0
04/16/2013 18:47:32,14009,4336,1703,862,228,2
04/16/2013 18:47:42,13176,4160,1572,820,211,0
04/16/2013 18:47:52,12902,3918,1536,720,180,0
04/16/2013 18:48:02,15350,4717,1809,926,271,0
04/16/2013 18:48:12,12273,3778,1426,714,197,0
04/16/2013 18:48:22,10043,2988,1110,555,150,2
04/16/2013 18:48:32,10889,3223,1258,637,173,0
04/16/2013 18:48:42,12080,3700,1525,775,237,0
04/16/2013 18:48:52,10844,3251,1273,608,167,0
04/16/2013 18:49:02,7786,2405,1010,481,116,0
04/16/2013 18:49:12,7326,2274,879,419,120,0
04/16/2013 18:49:22,6921,2142,807,402,116,2
04/16/2013 18:49:32,7784,2380,964,449,120,0
04/16/2013 18:49:42,6294,1960,741,315,93,0
04/16/2013 18:49:52,6618,1845,712,328,74,0
04/16/2013 18:50:02,6178,1890,676,343,84,0
04/16/2013 18:50:12,6489,1964,743,345,95,0
04/16/2013 18:50:22,5215,1640,608,290,76,0
04/16/2013 18:50:32,5315,1443,580,313,84,0
04/16/2013 18:50:42,3732,1176,468,247,67,0
04/16/2013 18:50:52,4219,1267,476,209,63,2
04/16/2013 18:51:02,4406,1343,557,288,74,0
04/16/2013 18:51:12,4175,1239,495,250,69,2
04/16/2013 18:51:22,3978,1172,419,199,72,0
04/16/2013 18:51:32,3302,934,351,197,65,0
04/16/2013 18:51:42,2731,788,320,144,46,0
04/16/2013 18:51:52,4043,1140,474,209,65,2
04/16/2013 18:52:02,2814,824,252,122,33,0
04/16/2013 18:52:12,2636,765,322,150,36,0
04/16/2013 18:52:22,2876,843,330,152,46,0
04/16/2013 18:52:32,2555,786,313,137,29,0
04/16/2013 18:52:42,2651,735,273,120,25,0
04/16/2013 18:52:52,2377,765,300,146,31,0
04/16/2013 18:53:02,2492,724,271,125,21,0
04/16/2013 18:53:12,1998,595,231,120,16,0
04/16/2013 18:53:22,2252,701,275,127,50,0
04/16/2013 18:53:32,1862,553,211,101,25,0
04/16/2013 18:53:42,1682,506,178,91,14,0
04/16/2013 18:53:52,1793,599,237,135,31,0
04/16/2013 18:54:02,1409,396,169,78,31,0
04/16/2013 18:54:12,1246,368,141,72,19,0
04/16/2013 18:54:22,1706,519,165,76,23,0
04/16/2013 18:54:32,1466,457,165,86,23,0
04/16/2013 18:54:42,1354,419,167,44,19,0
04/16/2013 18:54:52,1091,336,114,46,10,0
04/16/2013 18:55:02,1138,317,108,67,21,0
04/16/2013 18:55:12,1208,394,161,69,8,0
04/16/2013 18:55:22,1000,262,110,44,16,0
04/16/2013 18:55:32,888,243,103,46,8,0
04/16/2013 18:55:42,900,298,103,57,19,0
04/16/2013 18:55:52,945,294,116,55,14,0
04/16/2013 18:56:02,913,228,74,36,12,0
04/16/2013 18:56:12,667,235,112,61,12,0
04/16/2013 18:56:22,735,214,72,36,14,0
04/16/2013 18:56:32,678,199,72,48,12,0
04/16/2013 18:56:42,559,144,46,31,4,0
04/16/2013 18:56:52,676,186,67,33,4,0
04/16/2013 18:57:02,676,209,101,55,8,0
04/16/2013 18:57:12,578,178,65,42,12,2
04/16/2013 18:57:22,633,163,55,23,0,0
04/16/2013 18:57:32,614,169,69,29,2,0
04/16/2013 18:57:42,472,133,52,31,12,0
04/16/2013 18:57:52,481,152,67,25,10,0
04/16/2013 18:58:02,440,114,31,19,4,0
04/16/2013 18:58:12,483,148,50,25,8,0
04/16/2013 18:58:22,432,127,65,36,12,0
04/16/2013 18:58:32,447,137,55,27,4,0
04/16/2013 18:58:42,455,127,52,23,4,0
04/16/2013 18:58:52,508,116,46,19,10,0
04/16/2013 18:59:02,305,86,23,4,2,0
04/16/2013 18:59:12,349,114,40,19,2,0
04/16/2013 18:59:22,398,99,40,16,2,0
04/16/2013 18:59:32,394,127,65,36,10,0
04/16/2013 18:59:42,383,139,80,59,36,4
04/16/2013 18:59:52,309,120,72,40,14,0
04/16/2013 19:00:02,385,141,89,61,31,2
04/16/2013 19:00:12,241,91,50,27,16,0
04/16/2013 19:00:22,368,158,86,50,25,4
04/16/2013 19:00:32,239,93,44,33,12,0
04/16/2013 19:00:42,243,89,46,31,12,2
04/16/2013 19:00:52,324,108,57,33,14,2
04/16/2013 19:01:02,324,122,61,29,12,0
04/16/2013 19:01:12,294,114,67,31,16,2
04/16/2013 19:01:22,358,148,84,52,33,2
04/16/2013 19:01:32,252,118,55,40,19,0
04/16/2013 19:01:42,387,137,55,40,12,0
04/16/2013 19:01:52,358,156,84,55,36,0
04/16/2013 19:02:02,324,120,78,55,23,0
04/16/2013 19:02:12,336,99,52,36,19,0
04/16/2013 19:02:22,485,141,59,27,4,0
04/16/2013 19:02:32,423,158,74,36,0,0
04/16/2013 19:02:42,470,203,116,80,44,0
04/16/2013 19:02:52,322,108,48,29,14,4
04/16/2013 19:03:02,322,112,59,38,27,0
04/16/2013 19:03:12,866,199,78,42,19,0
04/16/2013 19:03:22,722,167,69,48,23,4
04/16/2013 19:03:32,1017,197,76,44,14,2
04/16/2013 19:03:42,1648,245,97,55,31,2
04/16/2013 19:03:52,2602,267,91,48,33,4
04/16/2013 19:04:02,2115,237,74,31,10,2
04/16/2013 19:04:12,2517,364,110,55,25,0
04/16/2013 19:04:22,3138,474,169,97,42,0
04/16/2013 19:04:32,4484,839,330,171,59,0
04/16/2013 19:04:42,4883,957,364,237,103,0
04/16/2013 19:04:52,5535,1347,629,385,158,0
04/16/2013 19:05:02,6307,1602,752,447,214,0
04/16/2013 19:05:12,7239,1958,921,555,211,0
04/16/2013 19:05:22,9475,3049,1534,924,375,2
04/16/2013 19:05:32,8846,2854,1568,955,415,0
04/16/2013 19:05:42,8475,2852,1572,1015,485,2
04/16/2013 19:05:52,10539,3655,1937,1309,601,0
04/16/2013 19:06:02,10043,4003,2174,1367,559,0
04/16/2013 19:06:12,13203,4868,2615,1670,782,0
04/16/2013 19:06:22,18947,6436,3325,2117,892,4
04/16/2013 19:06:32,19335,7015,3679,2303,1074,2
04/16/2013 19:06:42,23718,8274,4060,2399,972,0
04/16/2013 19:06:52,35167,11544,5463,3208,1341,2
04/16/2013 19:07:02,47022,14308,6237,3494,1301,2
04/16/2013 19:07:12,56551,17849,7763,4376,1733,2
04/16/2013 19:07:22,94450,32026,13193,6835,2401,0
04/16/2013 19:07:32,101120,33274,13528,7025,2384,2
04/16/2013 19:07:42,119317,40584,15969,8269,2655,0
04/16/2013 19:07:52,124272,42262,17016,8592,2742,4
04/16/2013 19:08:02,147870,52919,20714,10145,2922,4
04/16/2013 19:08:12,186911,73294,29607,14704,4268,4
04/16/2013 19:08:22,194621,77158,31337,15594,4397,0
04/16/2013 19:08:32,225965,96646,40438,20106,5775,0
04/16/2013 19:08:42,230204,100338,42500,20812,5724,2
04/16/2013 19:08:52,228856,98755,41338,20367,5718,8
04/16/2013 19:09:02,240148,105878,44301,21768,6050,4
04/16/2013 19:09:12,262130,121655,52317,26153,7275,2
04/16/2013 19:09:22,282779,138031,60826,30811,8594,8
04/16/2013 19:09:32,253602,115163,48731,23966,6417,6
04/16/2013 19:09:42,267126,126620,55237,27617,7381,2
04/16/2013 19:09:52,294050,149427,67292,34327,9452,4
04/16/2013 19:10:02,309895,162434,74443,38312,10870,4
04/16/2013 19:10:12,295875,150913,68346,34705,9350,4
04/16/2013 19:10:22,286800,141501,62386,31445,8721,0
04/16/2013 19:10:32,323332,174078,81804,42754,12006,0
04/16/2013 19:10:42,294646,150788,69119,35747,9755,2
04/16/2013 19:10:52,323544,177066,83546,43833,12580,2
04/16/2013 19:11:02,296888,151949,69797,35923,10346,6
04/16/2013 19:11:12,292293,149881,68611,35535,10410,10
04/16/2013 19:11:22,300381,156150,71987,37369,11052,2
04/16/2013 19:11:32,294489,151407,69530,36186,10412,2
04/16/2013 19:11:42,301797,158051,73523,38358,11264,0
04/16/2013 19:11:52,279556,139282,62719,32153,9412,2
04/16/2013 19:12:02,266420,129054,58164,30059,8608,10
04/16/2013 19:12:12,305211,160062,74541,39083,11393,2
04/16/2013 19:12:22,256067,121481,53459,27325,7852,0
04/16/2013 19:12:32,277422,138052,62269,31987,9352,4
04/16/2013 19:12:42,223205,97761,41239,20755,5904,10
04/16/2013 19:12:52,209192,89203,37475,18595,5353,0
04/16/2013 19:13:02,243439,112919,49038,24841,7106,4
04/16/2013 19:13:12,195643,81051,33473,16550,4791,0
04/16/2013 19:13:22,239701,109824,47533,23845,6701,4
04/16/2013 19:13:32,221201,96205,40582,19843,5836,0
04/16/2013 19:13:42,213145,92536,39064,19330,5537,4
04/16/2013 19:13:52,229585,102133,43027,21469,6101,6
04/16/2013 19:14:02,204762,86939,36069,17788,4880,4
04/16/2013 19:14:12,214565,92380,38608,19053,5262,0
04/16/2013 19:14:22,179735,71198,28819,14123,3933,2
04/16/2013 19:14:32,182992,72782,29044,14100,4060,2
04/16/2013 19:14:42,179209,71529,29039,13869,3776,2
04/16/2013 19:14:52,195522,80361,32685,16173,4580,6
04/16/2013 19:15:02,173105,68121,27541,13345,3651,0
04/16/2013 19:15:12,174568,68736,27812,13655,3780,2
04/16/2013 19:15:22,149889,55581,21793,10329,2799,0
04/16/2013 19:15:32,150091,56403,22204,10904,3018,0
04/16/2013 19:15:42,135371,48815,19133,9325,2577,2
04/16/2013 19:15:52,133176,47716,18699,9054,2413,0
04/16/2013 19:16:02,131217,47022,18339,8666,2377,6
04/16/2013 19:16:12,122388,43119,16891,8138,2219,2
04/16/2013 19:16:22,113919,39454,15367,7309,2007,6
04/16/2013 19:16:32,104803,35826,13746,6498,1784,2
04/16/2013 19:16:42,104322,35067,13314,6379,1687,0
04/16/2013 19:16:52,93528,30972,11732,5470,1481,0
04/16/2013 19:17:02,97297,33333,12515,5957,1631,2
04/16/2013 19:17:12,86583,28842,10929,5173,1464,2
04/16/2013 19:17:22,70035,22448,8327,3939,1049,2
04/16/2013 19:17:32,83105,26719,9872,4527,1284,2
04/16/2013 19:17:42,63861,19843,7525,3469,907,2
04/16/2013 19:17:52,71843,22950,8494,3992,1108,0
04/16/2013 19:18:02,73108,23775,8931,4230,1125,0
04/16/2013 19:18:12,53709,16936,6341,3003,837,2
04/16/2013 19:18:22,62066,19072,7085,3391,943,2
04/16/2013 19:18:32,46611,14038,5228,2445,635,0
04/16/2013 19:18:42,56358,17446,6534,3181,788,2
04/16/2013 19:18:52,53849,16664,6349,2956,733,0
04/16/2013 19:19:02,37818,11368,4310,1979,504,2
04/16/2013 19:19:12,49004,15185,5540,2562,642,2
04/16/2013 19:19:22,37188,11277,4156,1903,544,0
04/16/2013 19:19:32,42440,12883,4696,2238,591,2
04/16/2013 19:19:42,30080,8901,3270,1530,434,0
04/16/2013 19:19:52,30813,9251,3509,1638,432,0
04/16/2013 19:20:02,33238,10052,3789,1833,517,2
04/16/2013 19:20:12,30364,9198,3297,1525,432,0
04/16/2013 19:20:22,28605,8549,3149,1532,406,0
04/16/2013 19:20:32,33056,9975,3702,1680,394,2
04/16/2013 19:20:42,25922,7608,2767,1328,313,0
04/16/2013 19:20:52,22929,6741,2341,1095,298,0
04/16/2013 19:21:02,22709,6576,2413,1123,296,4
04/16/2013 19:21:12,22827,6754,2443,1131,298,0
04/16/2013 19:21:22,16813,4914,1839,856,197,2
04/16/2013 19:21:32,19036,5542,1920,862,254,0
04/16/2013 19:21:42,15895,4503,1614,756,192,0
04/16/2013 19:21:52,19754,5682,2159,1034,247,2
04/16/2013 19:22:02,15287,4423,1595,716,201,4
04/16/2013 19:22:12,11557,3312,1210,536,167,0
04/16/2013 19:22:22,11739,3257,1172,531,122,2
04/16/2013 19:22:32,15460,4580,1672,779,214,0
04/16/2013 19:22:42,12133,3556,1341,629,171,0
04/16/2013 19:22:52,12635,3624,1326,663,209,0
04/16/2013 19:23:02,11283,3172,1241,597,169,0
04/16/2013 19:23:12,12402,3579,1282,633,178,0
04/16/2013 19:23:22,10219,2981,1114,464,127,0
04/16/2013 19:23:32,9783,2846,1080,512,129,0
04/16/2013 19:23:42,8356,2394,862,404,89,0
04/16/2013 19:23:52,8789,2409,830,373,89,0
04/16/2013 19:24:02,8424,2445,875,404,112,0
04/16/2013 19:24:12,9833,2710,970,432,108,2
04/16/2013 19:24:22,6733,1983,701,332,78,2
04/16/2013 19:24:32,8144,2437,890,406,93,2
04/16/2013 19:24:42,7055,1971,756,292,72,0
04/16/2013 19:24:52,6387,1820,671,303,74,2
04/16/2013 19:25:02,6650,1873,680,292,78,0
04/16/2013 19:25:12,5832,1655,599,279,76,0
04/16/2013 19:25:22,5582,1583,563,277,84,0
04/16/2013 19:25:32,4361,1275,478,228,42,0
04/16/2013 19:25:42,4465,1284,451,218,57,0
04/16/2013 19:25:52,3988,1144,432,190,55,2
04/16/2013 19:26:02,3399,909,313,152,44,0
04/16/2013 19:26:12,2907,794,296,137,31,0
04/16/2013 19:26:22,4071,1174,385,184,48,0
04/16/2013 19:26:32,3670,1076,387,178,40,0
04/16/2013 19:26:42,3473,955,324,171,29,0
04/16/2013 19:26:52,4014,1125,476,214,61,0
04/16/2013 19:27:02,2700,748,275,127,44,2
04/16/2013 19:27:12,3435,966,300,165,46,0
04/16/2013 19:27:22,3242,947,334,154,48,2
04/16/2013 19:27:32,2532,671,269,120,25,0
04/16/2013 19:27:42,2405,654,235,120,33,0
04/16/2013 19:27:52,1816,519,173,89,25,0
04/16/2013 19:28:02,2447,693,243,103,23,0
04/16/2013 19:28:12,2170,648,218,105,16,0
04/16/2013 19:28:22,2528,822,345,180,63,0
04/16/2013 19:28:32,2146,618,218,93,25,0
04/16/2013 19:28:42,1651,466,163,78,21,0
04/16/2013 19:28:52,1763,521,192,89,14,0
04/16/2013 19:29:02,1307,400,137,69,16,0
04/16/2013 19:29:12,1386,400,122,57,10,0
04/16/2013 19:29:22,1621,462,186,78,27,0
